feature,importance,rank
text__time hold,0.0,8738
text__time help,0.0,8739
text__time heard,0.0,8740
text__time having,0.0,8741
text__time like,0.0,8742
text__time line,0.0,8743
text__time got,0.0,8744
text__time long,0.0,8745
text__time pay,0.0,8746
text__time past,0.0,8747
text__time passed,0.0,8748
text__time passcode,0.0,8749
text__time paid,0.0,8750
text__time order,0.0,8751
text__time opening,0.0,8752
text__time open,0.0,8753
text__time online,0.0,8754
text__time notified,0.0,8755
text__time noticed,0.0,8756
text__time new,0.0,8757
text__time needed,0.0,8758
text__wait time,0.0,8759
text__time need,0.0,8760
text__time months,0.0,8761
text__time month,0.0,8762
text__time money,0.0,8763
text__time minutes,0.0,8764
text__time making,0.0,8765
text__time make,0.0,8766
text__time lost,0.0,8767
text__time look,0.0,8768
text__time happened,0.0,8769
text__time going,0.0,8770
text__time citi,0.0,8771
text__time despite,0.0,8772
text__time deposit,0.0,8773
text__time denied,0.0,8774
text__time decided,0.0,8775
text__time debit,0.0,8776
text__time days,0.0,8777
text__time day,0.0,8778
text__time date,0.0,8779
text__time customer,0.0,8780
text__time credit,0.0,8781
text__time courtesy,0.0,8782
text__time contacted,0.0,8783
text__time contact,0.0,8784
text__time consuming,0.0,8785
text__time consideration,0.0,8786
text__time complaint,0.0,8787
text__time code,0.0,8788
text__time closure,0.0,8789
text__time closing,0.0,8790
text__time closed,0.0,8791
text__time close,0.0,8792
text__time clear,0.0,8793
text__time claim,0.0,8794
text__time citibank,0.0,8795
text__time deposited,0.0,8796
text__wait week,0.0,8797
text__time given,0.0,8798
text__time didn,0.0,8799
text__time getting,0.0,8800
text__time gave,0.0,8801
text__time funds,0.0,8802
text__time fraudulent,0.0,8803
text__time fraud,0.0,8804
text__time frames,0.0,8805
text__wait transactions,0.0,8806
text__time frame,0.0,8807
text__time finally,0.0,8808
text__time filing,0.0,8809
text__time filed,0.0,8810
text__time file,0.0,8811
text__time feel,0.0,8812
text__time explained,0.0,8813
text__time energy,0.0,8814
text__time email,0.0,8815
text__time effort,0.0,8816
text__time dont,0.0,8817
text__time don,0.0,8818
text__time doing,0.0,8819
text__time dispute,0.0,8820
text__time different,0.0,8821
text__time didnt,0.0,8822
text__think bank,0.0,8823
text__things right,0.0,8824
text__time payments,0.0,8825
text__tens,0.0,8826
text__terms agreement,0.0,8827
text__terms account,0.0,8828
text__termination,0.0,8829
text__terminating,0.0,8830
text__terminated,0.0,8831
text__terminate relationship,0.0,8832
text__terminate,0.0,8833
text__terminal,0.0,8834
text__term customer,0.0,8835
text__term,0.0,8836
text__tens thousands,0.0,8837
text__tennessee,0.0,8838
text__things need,0.0,8839
text__tender,0.0,8840
text__tend,0.0,8841
text__waiting new,0.0,8842
text__tenants,0.0,8843
text__tenant,0.0,8844
text__temporary refund,0.0,8845
text__temporary hold,0.0,8846
text__temporary funds,0.0,8847
text__temporary debit,0.0,8848
text__temporary credits,0.0,8849
text__waiting period,0.0,8850
text__terms bonus,0.0,8851
text__terms conditions,0.0,8852
text__terms deposit,0.0,8853
text__terms did,0.0,8854
text__text code,0.0,8855
text__text chase,0.0,8856
text__text bank,0.0,8857
text__waiting money,0.0,8858
text__text asking,0.0,8859
text__text alerts,0.0,8860
text__text alert,0.0,8861
text__waiting months,0.0,8862
text__texas,0.0,8863
text__testing,0.0,8864
text__tested,0.0,8865
text__test,0.0,8866
text__terrified,0.0,8867
text__terribly,0.0,8868
text__terrible experience,0.0,8869
text__terrible customer,0.0,8870
text__terrible,0.0,8871
text__terms stated,0.0,8872
text__terms state,0.0,8873
text__terms service,0.0,8874
text__terms promotion,0.0,8875
text__terms offer,0.0,8876
text__terms met,0.0,8877
text__temporary card,0.0,8878
text__waiting receive,0.0,8879
text__temporarily restricted,0.0,8880
text__teller informed,0.0,8881
text__teller did,0.0,8882
text__teller deposit,0.0,8883
text__teller check,0.0,8884
text__teller called,0.0,8885
text__teller branch,0.0,8886
text__waiting weeks,0.0,8887
text__teller bank,0.0,8888
text__teller asked,0.0,8889
text__teller advised,0.0,8890
text__teller,0.0,8891
text__tell wait,0.0,8892
text__tell truth,0.0,8893
text__tell told,0.0,8894
text__tell time,0.0,8895
text__tell thing,0.0,8896
text__tell sent,0.0,8897
text__tell send,0.0,8898
text__tell said,0.0,8899
text__tell received,0.0,8900
text__tell reason,0.0,8901
text__waive fee,0.0,8902
text__tell phone,0.0,8903
text__tell needed,0.0,8904
text__teller gave,0.0,8905
text__teller said,0.0,8906
text__temporarily credited,0.0,8907
text__teller stated,0.0,8908
text__template,0.0,8909
text__temp credit,0.0,8910
text__temp,0.0,8911
text__tells need,0.0,8912
text__tells account,0.0,8913
text__tells,0.0,8914
text__telling wait,0.0,8915
text__telling truth,0.0,8916
text__telling thing,0.0,8917
text__telling need,0.0,8918
text__telling money,0.0,8919
text__telling going,0.0,8920
text__telling funds,0.0,8921
text__telling different,0.0,8922
text__telling did,0.0,8923
text__telling contact,0.0,8924
text__telling check,0.0,8925
text__telling bank,0.0,8926
text__telling account,0.0,8927
text__waiting response,0.0,8928
text__tellers,0.0,8929
text__teller window,0.0,8930
text__teller told,0.0,8931
text__text email,0.0,8932
text__text message,0.0,8933
text__text messages,0.0,8934
text__theyre,0.0,8935
text__theyd,0.0,8936
text__theses,0.0,8937
text__theres way,0.0,8938
text__theres,0.0,8939
text__thereof,0.0,8940
text__theory,0.0,8941
text__theirs,0.0,8942
text__thefts,0.0,8943
text__theft victim,0.0,8944
text__theft unauthorized,0.0,8945
text__theft reports,0.0,8946
text__theft reported,0.0,8947
text__theft report,0.0,8948
text__theft protection,0.0,8949
text__theft police,0.0,8950
text__theft occurred,0.0,8951
text__theft money,0.0,8952
text__theft identity,0.0,8953
text__theft funds,0.0,8954
text__waited week,0.0,8955
text__theft fraudulent,0.0,8956
text__theft fraud,0.0,8957
text__theft filed,0.0,8958
text__theyll,0.0,8959
text__theyre doing,0.0,8960
text__theft claim,0.0,8961
text__waited waited,0.0,8962
text__things like,0.0,8963
text__things did,0.0,8964
text__waited month,0.0,8965
text__thing told,0.0,8966
text__thing time,0.0,8967
text__thing said,0.0,8968
text__thing morning,0.0,8969
text__thing know,0.0,8970
text__thing happened,0.0,8971
text__thing happen,0.0,8972
text__thing did,0.0,8973
text__thing called,0.0,8974
text__thing bank,0.0,8975
text__thing account,0.0,8976
text__waited months,0.0,8977
text__waited patiently,0.0,8978
text__thier,0.0,8979
text__waited till,0.0,8980
text__theyve,0.0,8981
text__theyre telling,0.0,8982
text__theyre saying,0.0,8983
text__theyre holding,0.0,8984
text__theyre going,0.0,8985
text__theft did,0.0,8986
text__theft chase,0.0,8987
text__text notification,0.0,8988
text__waiting hours,0.0,8989
text__thank contacting,0.0,8990
text__thank choosing,0.0,8991
text__thank attention,0.0,8992
text__thank assistance,0.0,8993
text__waiting line,0.0,8994
text__thank advance,0.0,8995
text__waiting long,0.0,8996
text__tha,0.0,8997
text__th time,0.0,8998
text__th rd,0.0,8999
text__th day,0.0,9000
text__th business,0.0,9001
text__waiting minutes,0.0,9002
text__th,0.0,9003
text__tge,0.0,9004
text__texts,0.0,9005
text__texting,0.0,9006
text__texted,0.0,9007
text__text stating,0.0,9008
text__text sent,0.0,9009
text__text saying,0.0,9010
text__text phone,0.0,9011
text__text number,0.0,9012
text__thank help,0.0,9013
text__thank immediate,0.0,9014
text__waited weeks,0.0,9015
text__thank patience,0.0,9016
text__theft case,0.0,9017
text__theft bank,0.0,9018
text__waiting bank,0.0,9019
text__theft affidavit,0.0,9020
text__theft account,0.0,9021
text__waiting check,0.0,9022
text__thats fine,0.0,9023
text__thats account,0.0,9024
text__waiting days,0.0,9025
text__thanks help,0.0,9026
text__waiting funds,0.0,9027
text__thanks advance,0.0,9028
text__waiting hear,0.0,9029
text__thanking,0.0,9030
text__thankfully,0.0,9031
text__waiting hold,0.0,9032
text__thanked,0.0,9033
text__thank understanding,0.0,9034
text__thank time,0.0,9035
text__thank taking,0.0,9036
text__thank sincerely,0.0,9037
text__thank reaching,0.0,9038
text__waiting hour,0.0,9039
text__time payment,0.0,9040
text__time period,0.0,9041
text__told problem,0.0,9042
text__told charges,0.0,9043
text__told closing,0.0,9044
text__told closed,0.0,9045
text__told close,0.0,9046
text__told claims,0.0,9047
text__told claim,0.0,9048
text__told citi,0.0,9049
text__told chime,0.0,9050
text__told checks,0.0,9051
text__told checking,0.0,9052
text__told check,0.0,9053
text__wait hours,0.0,9054
text__told charged,0.0,9055
text__today contacted,0.0,9056
text__told charge,0.0,9057
text__told change,0.0,9058
text__told cash,0.0,9059
text__told case,0.0,9060
text__told card,0.0,9061
text__told capital,0.0,9062
text__told cancel,0.0,9063
text__told calling,0.0,9064
text__told called,0.0,9065
text__told business,0.0,9066
text__told bring,0.0,9067
text__told come,0.0,9068
text__told company,0.0,9069
text__told complaint,0.0,9070
text__wait hour,0.0,9071
text__told does,0.0,9072
text__told documents,0.0,9073
text__told dispute,0.0,9074
text__told direct,0.0,9075
text__told different,0.0,9076
text__told didnt,0.0,9077
text__told didn,0.0,9078
text__told did,0.0,9079
text__told deposits,0.0,9080
text__told deposited,0.0,9081
text__told deposit,0.0,9082
text__told department,0.0,9083
text__told denied,0.0,9084
text__told decision,0.0,9085
text__told debit,0.0,9086
text__told days,0.0,9087
text__told day,0.0,9088
text__told customer,0.0,9089
text__told credit,0.0,9090
text__told couldn,0.0,9091
text__told continue,0.0,9092
text__told contacted,0.0,9093
text__told contact,0.0,9094
text__told bonus,0.0,9095
text__told boa,0.0,9096
text__told block,0.0,9097
text__today year,0.0,9098
text__today wells,0.0,9099
text__today tuesday,0.0,9100
text__today tried,0.0,9101
text__today told,0.0,9102
text__today stating,0.0,9103
text__today spoke,0.0,9104
text__today sent,0.0,9105
text__today saying,0.0,9106
text__today said,0.0,9107
text__today received,0.0,9108
text__today receive,0.0,9109
text__today phone,0.0,9110
text__today money,0.0,9111
text__today monday,0.0,9112
text__today just,0.0,9113
text__today informed,0.0,9114
text__today hold,0.0,9115
text__wait long,0.0,9116
text__today funds,0.0,9117
text__today friday,0.0,9118
text__today did,0.0,9119
text__today days,0.0,9120
text__today day,0.0,9121
text__today went,0.0,9122
text__wait letter,0.0,9123
text__told banks,0.0,9124
text__todays,0.0,9125
text__told banking,0.0,9126
text__told banker,0.0,9127
text__told balance,0.0,9128
text__told available,0.0,9129
text__told authorized,0.0,9130
text__told atm,0.0,9131
text__told assist,0.0,9132
text__told asked,0.0,9133
text__told ask,0.0,9134
text__told approved,0.0,9135
text__told appeal,0.0,9136
text__told allowed,0.0,9137
text__told allow,0.0,9138
text__told agent,0.0,9139
text__told additional,0.0,9140
text__told actually,0.0,9141
text__told accounts,0.0,9142
text__wait investigation,0.0,9143
text__told access,0.0,9144
text__told absolutely,0.0,9145
text__told able,0.0,9146
text__token,0.0,9147
text__todays date,0.0,9148
text__told doing,0.0,9149
text__wait hold,0.0,9150
text__told don,0.0,9151
text__told needed,0.0,9152
text__told multiple,0.0,9153
text__told months,0.0,9154
text__told money,0.0,9155
text__told monday,0.0,9156
text__told mistake,0.0,9157
text__told met,0.0,9158
text__told merchant,0.0,9159
text__told matter,0.0,9160
text__told manager,0.0,9161
text__told make,0.0,9162
text__told mailed,0.0,9163
text__told mail,0.0,9164
text__told lost,0.0,9165
text__told looked,0.0,9166
text__told look,0.0,9167
text__told longer,0.0,9168
text__told long,0.0,9169
text__told local,0.0,9170
text__told ll,0.0,9171
text__told like,0.0,9172
text__told letter,0.0,9173
text__told let,0.0,9174
text__told leave,0.0,9175
text__told need,0.0,9176
text__told new,0.0,9177
text__told late,0.0,9178
text__told number,0.0,9179
text__told possible,0.0,9180
text__told policy,0.0,9181
text__told police,0.0,9182
text__told point,0.0,9183
text__told pnc,0.0,9184
text__told phone,0.0,9185
text__told person,0.0,9186
text__told people,0.0,9187
text__told pending,0.0,9188
text__told payment,0.0,9189
text__told pay,0.0,9190
text__told paid,0.0,9191
text__told overdraft,0.0,9192
text__told order,0.0,9193
text__told option,0.0,9194
text__told opened,0.0,9195
text__told open,0.0,9196
text__told online,0.0,9197
text__told ok,0.0,9198
text__told oh,0.0,9199
text__told office,0.0,9200
text__told offer,0.0,9201
text__told numerous,0.0,9202
text__told later,0.0,9203
text__told lady,0.0,9204
text__told dont,0.0,9205
text__wait email,0.0,9206
text__told fraudulent,0.0,9207
text__told fraud,0.0,9208
text__told form,0.0,9209
text__told follow,0.0,9210
text__told fine,0.0,9211
text__told filing,0.0,9212
text__told filed,0.0,9213
text__told file,0.0,9214
text__told fees,0.0,9215
text__told fee,0.0,9216
text__told fax,0.0,9217
text__told fault,0.0,9218
text__told fact,0.0,9219
text__wait funds,0.0,9220
text__told expect,0.0,9221
text__told exactly,0.0,9222
text__told escalated,0.0,9223
text__told escalate,0.0,9224
text__told error,0.0,9225
text__told end,0.0,9226
text__told employee,0.0,9227
text__told email,0.0,9228
text__told eligible,0.0,9229
text__told funds,0.0,9230
text__told gave,0.0,9231
text__told know,0.0,9232
text__told getting,0.0,9233
text__wait day,0.0,9234
text__told just,0.0,9235
text__told issue,0.0,9236
text__told investigation,0.0,9237
text__told investigating,0.0,9238
text__told investigated,0.0,9239
text__told investigate,0.0,9240
text__told information,0.0,9241
text__told impossible,0.0,9242
text__told im,0.0,9243
text__told id,0.0,9244
text__told husband,0.0,9245
text__told hours,0.0,9246
text__told hold,0.0,9247
text__told help,0.0,9248
text__told hear,0.0,9249
text__told having,0.0,9250
text__told happened,0.0,9251
text__told happen,0.0,9252
text__told got,0.0,9253
text__told good,0.0,9254
text__told going,0.0,9255
text__told given,0.0,9256
text__today date,0.0,9257
text__today claim,0.0,9258
text__time person,0.0,9259
text__time want,0.0,9260
text__time zone,0.0,9261
text__time years,0.0,9262
text__time year,0.0,9263
text__time writing,0.0,9264
text__time work,0.0,9265
text__time went,0.0,9266
text__time wells,0.0,9267
text__time weeks,0.0,9268
text__time week,0.0,9269
text__time way,0.0,9270
text__time wasted,0.0,9271
text__time waiting,0.0,9272
text__today checked,0.0,9273
text__time waited,0.0,9274
text__time wait,0.0,9275
text__time verify,0.0,9276
text__time ve,0.0,9277
text__wait month,0.0,9278
text__time using,0.0,9279
text__time used,0.0,9280
text__time use,0.0,9281
text__time usaa,0.0,9282
text__time understanding,0.0,9283
text__time unauthorized,0.0,9284
text__timed,0.0,9285
text__timeframe,0.0,9286
text__timeframes,0.0,9287
text__timeline,0.0,9288
text__times bank,0.0,9289
text__times avail,0.0,9290
text__times asking,0.0,9291
text__times asked,0.0,9292
text__times ask,0.0,9293
text__times answer,0.0,9294
text__times account,0.0,9295
text__times able,0.0,9296
text__wait monday,0.0,9297
text__timely response,0.0,9298
text__timely resolution,0.0,9299
text__timely notice,0.0,9300
text__timely manner,0.0,9301
text__timely investigation,0.0,9302
text__timely fashion,0.0,9303
text__timely access,0.0,9304
text__wait money,0.0,9305
text__timelines,0.0,9306
text__timeline resolution,0.0,9307
text__timeline release,0.0,9308
text__timeline provided,0.0,9309
text__timeline funds,0.0,9310
text__timeline events,0.0,9311
text__time unable,0.0,9312
text__time trying,0.0,9313
text__time try,0.0,9314
text__time saying,0.0,9315
text__time said,0.0,9316
text__wait receive,0.0,9317
text__time review,0.0,9318
text__time resolve,0.0,9319
text__time requesting,0.0,9320
text__time requested,0.0,9321
text__time request,0.0,9322
text__time representative,0.0,9323
text__time reported,0.0,9324
text__time refused,0.0,9325
text__time receiving,0.0,9326
text__wait response,0.0,9327
text__time receive,0.0,9328
text__time realized,0.0,9329
text__time read,0.0,9330
text__time reached,0.0,9331
text__wait till,0.0,9332
text__time reach,0.0,9333
text__time purchase,0.0,9334
text__time provided,0.0,9335
text__time provide,0.0,9336
text__time process,0.0,9337
text__time phone,0.0,9338
text__time say,0.0,9339
text__time send,0.0,9340
text__time tried,0.0,9341
text__wait months,0.0,9342
text__time transferred,0.0,9343
text__time transfer,0.0,9344
text__time transactions,0.0,9345
text__time transaction,0.0,9346
text__time took,0.0,9347
text__time told,0.0,9348
text__time today,0.0,9349
text__time time,0.0,9350
text__time thought,0.0,9351
text__time tell,0.0,9352
text__time talked,0.0,9353
text__time talk,0.0,9354
text__time taken,0.0,9355
text__time submitted,0.0,9356
text__time stated,0.0,9357
text__time stamps,0.0,9358
text__time stamped,0.0,9359
text__time stamp,0.0,9360
text__time spoke,0.0,9361
text__time spent,0.0,9362
text__time speak,0.0,9363
text__time sent,0.0,9364
text__time sensitive,0.0,9365
text__times branch,0.0,9366
text__times called,0.0,9367
text__times charged,0.0,9368
text__times wells,0.0,9369
text__times week,0.0,9370
text__times ve,0.0,9371
text__times unable,0.0,9372
text__times trying,0.0,9373
text__times try,0.0,9374
text__times tried,0.0,9375
text__times transferred,0.0,9376
text__times transactions,0.0,9377
text__times transaction,0.0,9378
text__times total,0.0,9379
text__times told,0.0,9380
text__times today,0.0,9381
text__times times,0.0,9382
text__times time,0.0,9383
text__times tell,0.0,9384
text__times spoke,0.0,9385
text__times spent,0.0,9386
text__times speak,0.0,9387
text__times sent,0.0,9388
text__times say,0.0,9389
text__times said,0.0,9390
text__times response,0.0,9391
text__times resolve,0.0,9392
text__times weeks,0.0,9393
text__times went,0.0,9394
text__times requesting,0.0,9395
text__times year,0.0,9396
text__today check,0.0,9397
text__today chase,0.0,9398
text__today called,0.0,9399
text__today business,0.0,9400
text__today bank,0.0,9401
text__today asked,0.0,9402
text__today account,0.0,9403
text__today access,0.0,9404
text__today able,0.0,9405
text__tn,0.0,9406
text__titled,0.0,9407
text__title company,0.0,9408
text__title,0.0,9409
text__tired,0.0,9410
text__tire,0.0,9411
text__tips,0.0,9412
text__tip,0.0,9413
text__tiny,0.0,9414
text__timing,0.0,9415
text__wait longer,0.0,9416
text__timestamps,0.0,9417
text__timestamp,0.0,9418
text__times years,0.0,9419
text__times resolution,0.0,9420
text__times requested,0.0,9421
text__times chase,0.0,9422
text__times hours,0.0,9423
text__times help,0.0,9424
text__times got,0.0,9425
text__times going,0.0,9426
text__times given,0.0,9427
text__times getting,0.0,9428
text__times funds,0.0,9429
text__times fraud,0.0,9430
text__times finally,0.0,9431
text__times email,0.0,9432
text__times don,0.0,9433
text__times different,0.0,9434
text__times did,0.0,9435
text__times denied,0.0,9436
text__times days,0.0,9437
text__times day,0.0,9438
text__times customer,0.0,9439
text__times course,0.0,9440
text__times contacted,0.0,9441
text__times contact,0.0,9442
text__times close,0.0,9443
text__times claim,0.0,9444
text__times chime,0.0,9445
text__times check,0.0,9446
text__times hold,0.0,9447
text__times hung,0.0,9448
text__times request,0.0,9449
text__times im,0.0,9450
text__times representatives,0.0,9451
text__times representative,0.0,9452
text__times regarding,0.0,9453
text__times refused,0.0,9454
text__times received,0.0,9455
text__times receive,0.0,9456
text__wait minutes,0.0,9457
text__times provided,0.0,9458
text__times provide,0.0,9459
text__times phone,0.0,9460
text__times person,0.0,9461
text__times past,0.0,9462
text__times months,0.0,9463
text__times month,0.0,9464
text__times money,0.0,9465
text__times left,0.0,9466
text__times kept,0.0,9467
text__times just,0.0,9468
text__times ive,0.0,9469
text__times issue,0.0,9470
text__times informed,0.0,9471
text__times information,0.0,9472
text__times including,0.0,9473
text__tell need,0.0,9474
text__tell money,0.0,9475
text__tell long,0.0,9476
text__stressful,0.0,9477
text__struggle,0.0,9478
text__structured,0.0,9479
text__structure,0.0,9480
text__strongly believe,0.0,9481
text__strongly,0.0,9482
text__stronger,0.0,9483
text__strong,0.0,9484
text__string,0.0,9485
text__strictly,0.0,9486
text__strict,0.0,9487
text__stressing,0.0,9488
text__stressed,0.0,9489
text__stolen wallet,0.0,9490
text__stress inconvenience,0.0,9491
text__stress hardship,0.0,9492
text__stress financial,0.0,9493
text__stress caused,0.0,9494
text__stress anxiety,0.0,9495
text__stress,0.0,9496
text__streets,0.0,9497
text__street,0.0,9498
text__want open,0.0,9499
text__strategy,0.0,9500
text__strangers,0.0,9501
text__struggled,0.0,9502
text__want need,0.0,9503
text__stub,0.0,9504
text__stubs,0.0,9505
text__subjected,0.0,9506
text__subject urgent,0.0,9507
text__subject unauthorized,0.0,9508
text__subject request,0.0,9509
text__subject line,0.0,9510
text__subject formal,0.0,9511
text__subject dispute,0.0,9512
text__subject complaint,0.0,9513
text__subject,0.0,9514
text__sub,0.0,9515
text__style,0.0,9516
text__stupid,0.0,9517
text__stunned,0.0,9518
text__stuff,0.0,9519
text__studying,0.0,9520
text__study,0.0,9521
text__students,0.0,9522
text__student loans,0.0,9523
text__student loan,0.0,9524
text__student checking,0.0,9525
text__student account,0.0,9526
text__student,0.0,9527
text__stuck,0.0,9528
text__stranger,0.0,9529
text__strange,0.0,9530
text__stranded,0.0,9531
text__stop unauthorized,0.0,9532
text__stop transactions,0.0,9533
text__stop transaction,0.0,9534
text__stop sending,0.0,9535
text__stop pending,0.0,9536
text__stop payments,0.0,9537
text__want refund,0.0,9538
text__stop pay,0.0,9539
text__want release,0.0,9540
text__stop happening,0.0,9541
text__stop fraudulent,0.0,9542
text__stop fraud,0.0,9543
text__stop doing,0.0,9544
text__stop check,0.0,9545
text__stop charging,0.0,9546
text__stop charges,0.0,9547
text__stop calling,0.0,9548
text__stop account,0.0,9549
text__want report,0.0,9550
text__stood,0.0,9551
text__stonewalling,0.0,9552
text__stonewalled,0.0,9553
text__stomach,0.0,9554
text__stolen year,0.0,9555
text__stop transfer,0.0,9556
text__stop using,0.0,9557
text__strain,0.0,9558
text__stopped bank,0.0,9559
text__straightforward,0.0,9560
text__straightened,0.0,9561
text__straighten,0.0,9562
text__straight answer,0.0,9563
text__straight,0.0,9564
text__story short,0.0,9565
text__storm,0.0,9566
text__stories,0.0,9567
text__stores,0.0,9568
text__stored,0.0,9569
text__store manager,0.0,9570
text__store card,0.0,9571
text__want overdraft,0.0,9572
text__want pay,0.0,9573
text__storage unit,0.0,9574
text__storage,0.0,9575
text__stops,0.0,9576
text__want provide,0.0,9577
text__stopped working,0.0,9578
text__stopped using,0.0,9579
text__stopped responding,0.0,9580
text__stopped payment,0.0,9581
text__stopped branch,0.0,9582
text__submission,0.0,9583
text__want money,0.0,9584
text__submissions,0.0,9585
text__successful,0.0,9586
text__want hear,0.0,9587
text__success,0.0,9588
text__subtracted,0.0,9589
text__substitute,0.0,9590
text__substantive,0.0,9591
text__substantiated,0.0,9592
text__substantiate,0.0,9593
text__substantially,0.0,9594
text__substantial money,0.0,9595
text__substantial financial,0.0,9596
text__want help,0.0,9597
text__substantial evidence,0.0,9598
text__substantial,0.0,9599
text__substance,0.0,9600
text__subsidiary,0.0,9601
text__subsequently received,0.0,9602
text__subsequently closed,0.0,9603
text__subsequently,0.0,9604
text__subsection,0.0,9605
text__subscriptions,0.0,9606
text__subscription,0.0,9607
text__subscribed,0.0,9608
text__subpoenaed,0.0,9609
text__want funds,0.0,9610
text__successfully,0.0,9611
text__submitting formal,0.0,9612
text__successfully completed,0.0,9613
text__sufficient explanation,0.0,9614
text__sufficient evidence,0.0,9615
text__sufficient,0.0,9616
text__suffice,0.0,9617
text__suffering,0.0,9618
text__suffered financial,0.0,9619
text__suffered,0.0,9620
text__suffer,0.0,9621
text__sued,0.0,9622
text__sue bank,0.0,9623
text__sue,0.0,9624
text__suddenly closed,0.0,9625
text__suddenly,0.0,9626
text__sudden closure,0.0,9627
text__sudden account,0.0,9628
text__sudden,0.0,9629
text__successor,0.0,9630
text__succession,0.0,9631
text__successfully transferred,0.0,9632
text__successfully sent,0.0,9633
text__successfully processed,0.0,9634
text__successfully opened,0.0,9635
text__successfully deposited,0.0,9636
text__subpoena,0.0,9637
text__want hold,0.0,9638
text__want make,0.0,9639
text__want know,0.0,9640
text__submitted claim,0.0,9641
text__submitted check,0.0,9642
text__submitted chase,0.0,9643
text__submitted cfpb,0.0,9644
text__submitted bank,0.0,9645
text__submitted application,0.0,9646
text__submitted appeal,0.0,9647
text__submitted account,0.0,9648
text__submit supporting,0.0,9649
text__submit request,0.0,9650
text__submit proof,0.0,9651
text__submit new,0.0,9652
text__submit information,0.0,9653
text__submit fraud,0.0,9654
text__submit formal,0.0,9655
text__submit form,0.0,9656
text__submit evidence,0.0,9657
text__submit documents,0.0,9658
text__submit documentation,0.0,9659
text__submit dispute,0.0,9660
text__submit complaint,0.0,9661
text__submit claim,0.0,9662
text__submit additional,0.0,9663
text__submitted claims,0.0,9664
text__submitted dispute,0.0,9665
text__want information,0.0,9666
text__submitted disputes,0.0,9667
text__submitting claim,0.0,9668
text__want issue,0.0,9669
text__submitted year,0.0,9670
text__submitted written,0.0,9671
text__submitted supporting,0.0,9672
text__submitted required,0.0,9673
text__submitted requested,0.0,9674
text__submitted request,0.0,9675
text__submitted proof,0.0,9676
text__submitted police,0.0,9677
text__submitted payment,0.0,9678
text__submitted paperwork,0.0,9679
text__submitted online,0.0,9680
text__submitted new,0.0,9681
text__submitted multiple,0.0,9682
text__submitted letter,0.0,9683
text__submitted information,0.0,9684
text__submitted fraud,0.0,9685
text__submitted formal,0.0,9686
text__submitted form,0.0,9687
text__submitted evidence,0.0,9688
text__submitted documents,0.0,9689
text__submitted documentation,0.0,9690
text__stolen wells,0.0,9691
text__stolen used,0.0,9692
text__tell just,0.0,9693
text__stating closed,0.0,9694
text__stating following,0.0,9695
text__stating error,0.0,9696
text__stating dispute,0.0,9697
text__stating did,0.0,9698
text__stating deposit,0.0,9699
text__stating denied,0.0,9700
text__stating debit,0.0,9701
text__stating credit,0.0,9702
text__stating completed,0.0,9703
text__stating closing,0.0,9704
text__wanted cancel,0.0,9705
text__stating claim,0.0,9706
text__stolen unauthorized,0.0,9707
text__stating checking,0.0,9708
text__stating check,0.0,9709
text__wanted close,0.0,9710
text__stating chase,0.0,9711
text__stating charges,0.0,9712
text__stating charge,0.0,9713
text__stating case,0.0,9714
text__stating card,0.0,9715
text__stating business,0.0,9716
text__stating bank,0.0,9717
text__stating authorized,0.0,9718
text__stating fraud,0.0,9719
text__stating fraudulent,0.0,9720
text__stating funds,0.0,9721
text__wanted bank,0.0,9722
text__stating wells,0.0,9723
text__stating unable,0.0,9724
text__stating transfer,0.0,9725
text__stating transactions,0.0,9726
text__stating transaction,0.0,9727
text__stating sent,0.0,9728
text__stating refund,0.0,9729
text__stating received,0.0,9730
text__stating receive,0.0,9731
text__stating reason,0.0,9732
text__stating payment,0.0,9733
text__stating owe,0.0,9734
text__stating opened,0.0,9735
text__stating new,0.0,9736
text__stating needed,0.0,9737
text__stating need,0.0,9738
text__stating money,0.0,9739
text__stating merchant,0.0,9740
text__stating issue,0.0,9741
text__stating investigation,0.0,9742
text__stating information,0.0,9743
text__stating hold,0.0,9744
text__stating going,0.0,9745
text__stating accounts,0.0,9746
text__stating account,0.0,9747
text__wanted deposit,0.0,9748
text__statement showed,0.0,9749
text__statement saying,0.0,9750
text__statement said,0.0,9751
text__statement regarding,0.0,9752
text__statement received,0.0,9753
text__statement proof,0.0,9754
text__statement period,0.0,9755
text__statement online,0.0,9756
text__statement noticed,0.0,9757
text__statement month,0.0,9758
text__statement mail,0.0,9759
text__statement fee,0.0,9760
text__statement did,0.0,9761
text__statement dated,0.0,9762
text__statement date,0.0,9763
text__statement cycle,0.0,9764
text__statement called,0.0,9765
text__statement bank,0.0,9766
text__statement balance,0.0,9767
text__statement available,0.0,9768
text__statement attached,0.0,9769
text__statement account,0.0,9770
text__stated yes,0.0,9771
text__stated wells,0.0,9772
text__statement sent,0.0,9773
text__statement showing,0.0,9774
text__states wide,0.0,9775
text__statement shows,0.0,9776
text__states treasury,0.0,9777
text__states postal,0.0,9778
text__states funds,0.0,9779
text__states consumer,0.0,9780
text__states bank,0.0,9781
text__states america,0.0,9782
text__wanted dispute,0.0,9783
text__states account,0.0,9784
text__statements told,0.0,9785
text__statements showing,0.0,9786
text__statements sent,0.0,9787
text__statements received,0.0,9788
